Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.042370500000000,8,0xAB,0xD8,Read,ACK
0.042393000000000,8,0xAB,0xCD,Read,ACK
0.042415500000000,8,0xAB,0xB7,Read,ACK
0.042438000000000,8,0xAB,0x80,Read,ACK
0.042460500000000,8,0xAB,0x70,Read,ACK
0.042483000000000,8,0xAB,0xB4,Read,ACK
0.042505500000000,8,0xAB,0xC5,Read,ACK
0.042528000000000,8,0xAB,0x5A,Read,ACK
0.042550500000000,8,0xAB,0x90,Read,ACK
0.042573000000000,8,0xAB,0x00,Read,NAK
0.050076000000000,9,0xAA,0x00,Write,ACK
0.050098500000000,9,0xAA,0xC3,Write,ACK
0.050121000000000,9,0xAA,0x01,Write,ACK
0.050143500000000,9,0xAA,0x00,Write,ACK
0.050166000000000,9,0xAA,0x10,Write,ACK
0.050188500000000,9,0xAA,0x69,Write,ACK
0.050211000000000,9,0xAA,0xC4,Write,ACK
0.050233500000000,9,0xAA,0xE0,Write,ACK
0.050256000000000,9,0xAA,0xD8,Write,ACK
0.050278500000000,9,0xAA,0x6A,Write,ACK
0.050301000000000,9,0xAA,0x7B,Write,ACK
0.050323500000000,9,0xAA,0x04,Write,ACK
0.050346000000000,9,0xAA,0x30,Write,ACK
0.050368500000000,9,0xAA,0xD8,Write,ACK
0.050391000000000,9,0xAA,0xCD,Write,ACK
0.050413500000000,9,0xAA,0xB7,Write,ACK
0.050436000000000,9,0xAA,0x80,Write,ACK
0.050458500000000,9,0xAA,0x70,Write,ACK
0.050481000000000,9,0xAA,0xB4,Write,ACK
0.050503500000000,9,0xAA,0xC5,Write,ACK
0.050526000000000,9,0xAA,0x5A,Write,ACK
0.050548500000000,9,0xAA,0xFF,Write,ACK
0.058943500000000,10,0xAB,0x00,Read,ACK
0.058966000000000,10,0xAB,0x00,Read,ACK
0.058988500000000,10,0xAB,0x00,Read,ACK
0.059011000000000,10,0xAB,0x12,Read,NAK
0.060184000000000,11,0xAB,0x00,Read,ACK
0.060206500000000,11,0xAB,0x11,Read,ACK
0.060229000000000,11,0xAB,0x22,Read,ACK
0.060251500000000,11,0xAB,0x33,Read,ACK
0.060274000000000,11,0xAB,0x44,Read,ACK
0.060296500000000,11,0xAB,0x55,Read,ACK
0.060319000000000,11,0xAB,0x66,Read,ACK
0.060341500000000,11,0xAB,0x77,Read,ACK
0.060364000000000,11,0xAB,0x88,Read,ACK
0.060386500000000,11,0xAB,0x99,Read,ACK
0.060409000000000,11,0xAB,0xAA,Read,ACK
0.060431500000000,11,0xAB,0xBB,Read,ACK
0.060454000000000,11,0xAB,0xCC,Read,ACK
0.060476500000000,11,0xAB,0xDD,Read,ACK
0.060499000000000,11,0xAB,0xEE,Read,ACK
0.060521500000000,11,0xAB,0xFF,Read,ACK
0.060544000000000,11,0xAB,0x90,Read,ACK
0.060566500000000,11,0xAB,0x00,Read,NAK
0.068087000000000,12,0xAA,0x00,Write,ACK
0.068109500000000,12,0xAA,0xC1,Write,ACK
0.068132000000000,12,0xAA,0x01,Write,ACK
0.068154500000000,12,0xAA,0x01,Write,ACK
0.068177000000000,12,0xAA,0x10,Write,ACK
0.068199500000000,12,0xAA,0x69,Write,ACK
0.068222000000000,12,0xAA,0xC4,Write,ACK
0.068244500000000,12,0xAA,0xE0,Write,ACK
0.068267000000000,12,0xAA,0xD8,Write,ACK
0.068289500000000,12,0xAA,0x6A,Write,ACK
0.068312000000000,12,0xAA,0x7B,Write,ACK
0.068334500000000,12,0xAA,0x04,Write,ACK
0.068357000000000,12,0xAA,0x30,Write,ACK
0.068379500000000,12,0xAA,0xD8,Write,ACK
0.068402000000000,12,0xAA,0xCD,Write,ACK
0.068424500000000,12,0xAA,0xB7,Write,ACK
0.068447000000000,12,0xAA,0x80,Write,ACK
0.068469500000000,12,0xAA,0x70,Write,ACK
0.068492000000000,12,0xAA,0xB4,Write,ACK
0.068514500000000,12,0xAA,0xC5,Write,ACK
0.068537000000000,12,0xAA,0x5A,Write,ACK
0.076586000000000,13,0xAB,0x00,Read,ACK
0.076608500000000,13,0xAB,0x00,Read,ACK
0.076631000000000,13,0xAB,0x00,Read,ACK
0.076653500000000,13,0xAB,0x02,Read,NAK
0.077826000000000,14,0xAB,0x90,Read,ACK
0.077848500000000,14,0xAB,0x00,Read,NAK
0.079309500000000,15,0xAA,0x00,Write,ACK
0.079332000000000,15,0xAA,0xC2,Write,ACK
0.079354500000000,15,0xAA,0x01,Write,ACK
0.079377000000000,15,0xAA,0x01,Write,ACK
0.079399500000000,15,0xAA,0x10,Write,ACK
0.079422000000000,15,0xAA,0x00,Write,ACK
0.079444500000000,15,0xAA,0x11,Write,ACK
0.079467000000000,15,0xAA,0x22,Write,ACK
0.079489500000000,15,0xAA,0x33,Write,ACK
0.079512000000000,15,0xAA,0x44,Write,ACK
0.079534500000000,15,0xAA,0x55,Write,ACK
0.079557000000000,15,0xAA,0x66,Write,ACK
0.079579500000000,15,0xAA,0x77,Write,ACK
0.079602000000000,15,0xAA,0x88,Write,ACK
0.079624500000000,15,0xAA,0x99,Write,ACK
0.079647000000000,15,0xAA,0xAA,Write,ACK
0.079669500000000,15,0xAA,0xBB,Write,ACK
0.079692000000000,15,0xAA,0xCC,Write,ACK
0.079714500000000,15,0xAA,0xDD,Write,ACK
0.079737000000000,15,0xAA,0xEE,Write,ACK
0.079759500000000,15,0xAA,0xFF,Write,ACK
0.079782000000000,15,0xAA,0xFF,Write,ACK
0.088177500000000,16,0xAB,0x00,Read,ACK
0.088200000000000,16,0xAB,0x00,Read,ACK
0.088222500000000,16,0xAB,0x00,Read,ACK
0.088245000000000,16,0xAB,0x12,Read,NAK
0.089418000000000,17,0xAB,0x7D,Read,ACK
0.089440500000000,17,0xAB,0x77,Read,ACK
0.089463000000000,17,0xAB,0x86,Read,ACK
0.089485500000000,17,0xAB,0xBE,Read,ACK
0.089508000000000,17,0xAB,0x32,Read,ACK
0.089530500000000,17,0xAB,0xD0,Read,ACK
0.089553000000000,17,0xAB,0x59,Read,ACK
0.089575500000000,17,0xAB,0xA6,Read,ACK
0.089598000000000,17,0xAB,0x0C,Read,ACK
0.089620500000000,17,0xAB,0xA8,Read,ACK
0.089643000000000,17,0xAB,0x02,Read,ACK
0.089665500000000,17,0xAB,0x1A,Read,ACK
0.089688000000000,17,0xAB,0x65,Read,ACK
0.089710500000000,17,0xAB,0xDD,Read,ACK
0.089733000000000,17,0xAB,0x9F,Read,ACK
0.089755500000000,17,0xAB,0x09,Read,ACK
0.089778000000000,17,0xAB,0x90,Read,ACK
0.089800500000000,17,0xAB,0x00,Read,NAK
0.097303500000000,18,0xAA,0x00,Write,ACK
0.097326000000000,18,0xAA,0xC3,Write,ACK
0.097348500000000,18,0xAA,0x01,Write,ACK
0.097371000000000,18,0xAA,0x01,Write,ACK
0.097393500000000,18,0xAA,0x10,Write,ACK
0.097416000000000,18,0xAA,0x7D,Write,ACK
0.097438500000000,18,0xAA,0x77,Write,ACK
0.097461000000000,18,0xAA,0x86,Write,ACK
0.097483500000000,18,0xAA,0xBE,Write,ACK
0.097506000000000,18,0xAA,0x32,Write,ACK
0.097528500000000,18,0xAA,0xD0,Write,ACK
0.097551000000000,18,0xAA,0x59,Write,ACK
0.097573500000000,18,0xAA,0xA6,Write,ACK
0.097596000000000,18,0xAA,0x0C,Write,ACK
0.097618500000000,18,0xAA,0xA8,Write,ACK
0.097641000000000,18,0xAA,0x02,Write,ACK
0.097663500000000,18,0xAA,0x1A,Write,ACK
0.097686000000000,18,0xAA,0x65,Write,ACK
0.097708500000000,18,0xAA,0xDD,Write,ACK
